Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2023-03-08 22:04:09.124030,0,Hotel 32 32,1,1,8.0,"(1,290 reviews)",The price is €218,The price was €281,0,0,0,0,False,False,,False
2023-03-08 22:04:09.130488,1,Hyatt House Jersey City,1,1,8.4,"(1,000 reviews)",The price is €246,The price was €273,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.135054,2,Sonesta Simply Suites Jersey City,1,1,8.4,(999 reviews),The price is €209,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.140770,3,Four Points By Sheraton New York Downtown,1,1,7.4,"(1,003 reviews)",The price is €127,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.143762,4,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1,1,8.6,"(1,002 reviews)",The price is €150,The price was €176,0,0,0,0,True,False,,True
2023-03-08 22:04:09.146024,5,Truss Hotel Times Square ,1,1,8.0,(545 reviews),The price is €198,The price was €220,0,0,0,0,False,False,,True
2023-03-08 22:04:09.150014,6,Pod Times Square,1,1,8.6,"(2,793 reviews)",The price is €155,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.151148,7,"PUBLIC, an Ian Schrager hotel",1,1,8.0,"(1,465 reviews)",The price is €443,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.151148,8,"Moxy NYC Chelsea, a Marriott Hotel",1,1,8.6,(984 reviews),The price is €303,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.155159,9,"Moxy NYC Times Square, a Marriott Hotel",1,1,8.4,"(1,089 reviews)",The price is €237,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.155159,10,Archer Hotel New York,1,1,9.0,"(1,001 reviews)",The price is €286,The price was €318,0,0,0,0,False,False,,False
2023-03-08 22:04:09.162024,11,Hyatt Place New York Midtown South,1,1,8.6,"(1,001 reviews)",The price is €217,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.162024,12,Fairfield Inn by Marriott New York Manhattan/Times Square,1,1,8.0,(998 reviews),The price is €165,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:09.166037,13,The Gallivant Times Square,1,1,6.6,"(1,810 reviews)",The price is €126,The price was €149,0,0,0,0,False,False,,False
2023-03-08 22:04:09.166037,14,Arlo NoMad,1,1,8.0,"(1,602 reviews)",The price is €244,The price was €268,0,0,0,0,False,False,,True
2023-03-08 22:04:09.166037,15,"Club Quarters Hotel, World Trade Center",1,1,8.6,"(1,106 reviews)",The price is €187,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.171745,16,Fairfield Inn New York Manhattan/Financial District,1,1,8.0,"(1,002 reviews)",The price is €122,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:09.173731,17,Artezen Hotel,1,1,9.4,"(1,361 reviews)",The price is €170,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.178222,18,Hilton Garden Inn New York/Central Park South-Midtown West,1,1,7.4,"(1,042 reviews)",The price is €211,The price was €234,0,0,0,0,False,False,,False
2023-03-08 22:04:09.181084,19,Wingate by Wyndham New York Midtown South/5th Ave,1,1,8.2,"(1,001 reviews)",The price is €199,The price was €209,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:09.181084,20,The Shoreham Hotel,1,1,7.6,(998 reviews),The price is €180,The price was €198,0,0,0,0,False,False,,False
2023-03-08 22:04:09.186199,21,"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",1,1,9.2,"(1,240 reviews)",The price is €231,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.190224,22,Arlo Midtown,1,1,9.2,"(3,171 reviews)",The price is €276,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.194300,23,Dream Downtown,1,1,7.2,(999 reviews),The price is €222,The price was €241,0,0,0,0,True,False,Pool,False
2023-03-08 22:04:09.194300,24,Four Points by Sheraton Manhattan SoHo Village,1,1,8.2,"(1,001 reviews)",The price is €155,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.198317,25,"Aloft Manhattan Downtown - Financial District, a Marriott Hotel",1,1,8.0,"(1,000 reviews)",The price is €165,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.202424,26,World Center Hotel,1,1,8.6,"(1,304 reviews)",The price is €187,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.205861,27,Radio Hotel,1,1,8.8,(362 reviews),The price is €150,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.208786,28,Latisha luxury place ,1,1,,,The price is €203,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.210782,29,Smyth Tribeca,1,1,8.8,(618 reviews),The price is €306,The price was €334,0,0,0,0,False,False,,False
2023-03-08 22:04:09.215698,30,Hyatt Regency JFK Airport at Resorts World New York,1,1,8.6,(225 reviews),The price is €266,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.215698,31,SpringHill Suites by Marriott New York Manhattan/Times Square South,1,1,8.0,"(1,000 reviews)",The price is €189,The price was €222,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:09.221570,32,Sheraton Tribeca New York Hotel,1,1,8.2,"(1,001 reviews)",The price is €176,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.225688,33,Ameritania Hotel at Times Square,1,1,8.4,"(1,158 reviews)",The price is €209,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.228679,34,The Lombardy Hotel,1,1,8.8,"(1,002 reviews)",The price is €318,The price was €372,0,0,0,0,True,False,,True
2023-03-08 22:04:09.228679,35,Hilton New York Fashion District,1,1,8.0,"(1,002 reviews)",The price is €220,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.232694,36,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",1,1,8.0,"(1,000 reviews)",The price is €178,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.232694,37,Four Points by Sheraton Manhattan - Chelsea,1,1,7.6,"(1,001 reviews)",The price is €188,The price was €209,0,0,0,0,False,False,,False
2023-03-08 22:04:09.236702,38,Hilton Garden Inn New York/West 35th Street,1,1,9.0,"(1,005 reviews)",The price is €231,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.236702,39,Hudson River Hotel,1,1,7.0,(998 reviews),The price is €125,The price was €147,0,0,0,0,False,False,,False
2023-03-08 22:04:09.242608,40,Hyatt Place New York City/Times Square,1,1,7.8,"(1,142 reviews)",The price is €194,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:09.246653,41,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",1,1,7.6,(999 reviews),The price is €222,The price was €260,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:09.250653,42,Park Central Hotel New York,1,1,8.0,"(1,860 reviews)",The price is €279,The price was €305,0,0,0,0,False,False,,True
2023-03-08 22:04:09.250653,43,citizenM New York Times Square,1,1,9.0,"(1,263 reviews)",The price is €231,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.254652,44,Millennium Downtown New York,1,1,7.4,"(2,539 reviews)",The price is €207,The price was €225,0,0,0,0,True,False,,True
2023-03-08 22:04:09.258982,45,Paramount Times Square,1,1,7.2,"(1,006 reviews)",The price is €169,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.265118,46,Hampton Inn Manhattan-Seaport-Financial District,1,1,8.0,"(1,000 reviews)",The price is €135,,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:04:09.269106,47,Arlo SoHo,1,1,8.2,"(1,312 reviews)",The price is €276,The price was €304,0,0,0,0,False,False,,True
2023-03-08 22:04:09.269106,48,Virgin Hotels New York City,1,1,8.4,(11 reviews),The price is €422,,0,0,0,0,False,False,Pool,True
2023-03-08 22:04:09.273149,49,Courtyard by Marriott New York JFK Airport,1,1,8.0,"(1,000 reviews)",The price is €231,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.276617,50,Four Points by Sheraton Midtown-Times Square,1,1,8.4,"(1,000 reviews)",The price is €280,The price was €329,0,0,0,0,False,False,,True
2023-03-08 22:04:09.278612,51,Pod 51,1,1,7.8,"(1,002 reviews)",The price is €144,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.280944,52,Sofitel New York,1,1,8.8,"(1,000 reviews)",The price is €329,The price was €345,0,0,0,0,False,False,,False
2023-03-08 22:04:09.282682,53,The Belvedere Hotel,1,1,8.6,"(2,257 reviews)",The price is €200,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.282682,54,Hilton Garden Inn New York/Tribeca,1,1,8.4,"(1,001 reviews)",The price is €187,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.286724,55,Hotel 32 32,1,1,8.0,"(1,290 reviews)",The price is €218,The price was €281,0,0,0,0,False,False,,False
2023-03-08 22:04:09.289646,56,Hampton Inn Manhattan-Chelsea,1,1,8.4,"(1,000 reviews)",The price is €176,,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:04:09.293635,57,Best Western Queens Gold Coast,1,1,7.8,"(1,000 reviews)",The price is €152,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:09.297624,58,Hyatt Centric Times Square New York,1,1,9.0,"(1,002 reviews)",The price is €372,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.300616,59,M Social Hotel Times Square New York,1,1,8.8,"(2,860 reviews)",The price is €275,The price was €301,0,0,0,0,False,False,,False
2023-03-08 22:04:09.303609,60,Fairfield Inn & Suites New York Manhattan/Times Square South,1,1,8.2,"(1,003 reviews)",The price is €198,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.306601,61,DoubleTree by Hilton New York Downtown,1,1,7.2,"(1,183 reviews)",The price is €187,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.310590,62,Doxie Hotel,1,1,6.8,(464 reviews),The price is €122,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.314579,63,TBA Times Square,1,1,7.4,(201 reviews),The price is €192,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.316574,64,Ramada by Wyndham New York Times Square West,1,1,7.6,(999 reviews),The price is €159,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.319565,65,Park Terrace Hotel,1,1,9.2,"(1,002 reviews)",The price is €329,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.323555,66,The Maritime Hotel,1,1,9.4,"(1,001 reviews)",The price is €274,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.327544,67,"Club Quarters, Times Square - Midtown",1,1,8.4,"(1,756 reviews)",The price is €242,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.331533,68,The Jane Hotel,1,1,8.4,"(1,001 reviews)",The price is €150,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.334526,69,Four Points By Sheraton Manhattan Midtown West,1,1,8.6,"(1,001 reviews)",The price is €248,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.337519,70,AC Hotel by Marriott New York Downtown,1,1,9.0,(949 reviews),The price is €198,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.340510,71,Courtyard New York Manhattan/Times Square West,1,1,8.8,"(1,001 reviews)",The price is €252,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.343502,72,The Westin New York Grand Central,1,1,8.6,"(1,197 reviews)",The price is €277,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.347493,73,Executive Hotel Le Soleil New York,1,1,8.4,"(1,815 reviews)",The price is €234,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.352478,74,"voco Times Square South, an IHG Hotel",1,1,8.4,(417 reviews),The price is €243,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.357464,75,citizenM New York Bowery,1,1,9.2,"(1,284 reviews)",The price is €274,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.363449,76,The Cloud One New York-Downtown,1,1,8.2,(84 reviews),The price is €187,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.367441,77,Hilton Garden Inn New York/Manhattan-Midtown East,1,1,8.2,"(1,002 reviews)",The price is €263,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.371427,78,The Manhattan Club,1,1,8.6,(999 reviews),The price is €239,The price was €330,0,0,0,0,False,False,,True
2023-03-08 22:04:09.374421,79,Carnegie Hotel,1,1,9.2,"(1,000 reviews)",The price is €247,The price was €301,0,0,0,0,True,False,,False
2023-03-08 22:04:09.378409,80,"Club Quarters Hotel, Grand Central",1,1,8.2,"(1,156 reviews)",The price is €252,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.381402,81,Hampton Inn Manhattan/Times Square Central,1,1,8.6,"(1,342 reviews)",The price is €209,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.383395,82,Omni Berkshire Place,1,1,9.0,"(1,001 reviews)",The price is €322,The price was €372,0,0,0,0,False,False,,False
2023-03-08 22:04:09.385390,83,Millennium Hotel Broadway Times Square,1,1,7.0,"(6,078 reviews)",The price is €212,The price was €232,0,0,0,0,True,False,,True
2023-03-08 22:04:09.388382,84,Freehand New York,1,1,8.2,"(1,002 reviews)",The price is €237,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.390376,85,The Hotel Chelsea,1,1,9.6,(136 reviews),The price is €282,The price was €313,0,0,0,0,False,False,,False
2023-03-08 22:04:09.394366,86,Hilton Garden Inn New York/Midtown Park Ave,1,1,8.4,"(1,001 reviews)",The price is €199,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.398355,87,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,1,1,8.4,(997 reviews),The price is €209,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.403342,88,Hilton Garden Inn Long Island City New York,1,1,8.6,(997 reviews),The price is €231,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.407331,89,33 Seaport Hotel New York,1,1,8.8,(301 reviews),The price is €442,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.412318,90,Park Lane New York,1,1,8.6,(316 reviews),The price is €409,The price was €448,0,0,0,0,False,False,,False
2023-03-08 22:04:09.417306,91,INNSiDE by Meliá New York Nomad,1,1,8.8,"(1,358 reviews)",The price is €247,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.420297,92,Hotel Riu Plaza New York Times Square,1,1,8.8,"(3,162 reviews)",The price is €305,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:09.423288,93,Warwick New York,1,1,8.0,"(1,206 reviews)",The price is €267,The price was €280,0,0,0,0,False,False,,True
2023-03-08 22:04:09.428275,94,HGU New York,1,1,8.0,"(1,000 reviews)",The price is €226,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.433263,95,"Element New York Times Square West, a Marriott Hotel",1,1,7.8,(997 reviews),The price is €263,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:09.438249,96,Sanctuary Hotel New York,1,1,8.4,"(1,000 reviews)",The price is €244,The price was €268,0,0,0,0,False,False,,False
2023-03-08 22:04:09.443237,97,YOTEL New York Times Square,1,1,6.8,"(1,843 reviews)",The price is €221,The price was €241,0,0,0,0,False,False,,True
2023-03-08 22:04:09.447224,98,Radio City Apartments,1,1,8.6,"(2,888 reviews)",The price is €187,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.451214,99,Hotel Boutique at Grand Central,1,1,8.4,"(1,000 reviews)",The price is €252,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.455202,100,DoubleTree by Hilton New York Times Square West,1,1,6.4,"(2,282 reviews)",The price is €198,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.457198,101,Roxy Hotel New York,1,1,9.0,"(1,000 reviews)",The price is €306,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.460190,102,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",1,1,7.2,"(1,001 reviews)",The price is €200,,0,0,0,0,False,False,,True
2023-03-08 22:04:09.463182,103,Hotel Mulberry,1,1,9.0,(999 reviews),The price is €187,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.465176,104,The Standard High Line,1,1,8.4,(771 reviews),The price is €359,The price was €416,0,0,0,0,False,False,,True
2023-03-08 22:04:09.467170,105,Trump International Hotel & Tower New York,1,1,9.2,"(1,000 reviews)",The price is €654,,0,0,0,0,True,False,Pool,True
2023-03-08 22:04:09.469165,106,The Marlton Hotel,1,1,9.0,"(1,001 reviews)",The price is €328,The price was €364,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.471160,107,Empire Hotel,1,1,7.4,"(1,297 reviews)",The price is €263,,0,0,0,0,False,False,Pool,True
2023-03-08 22:04:09.472157,108,Courtyard by Marriott New York World Trade Center Area,1,1,7.6,(43 reviews),The price is €198,,0,0,0,0,True,False,,False
2023-03-08 22:04:09.475149,109,Hampton Inn Manhattan-Times Square North,1,1,8.4,"(1,737 reviews)",The price is €209,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.477144,110,Dream Midtown,1,1,8.0,"(1,002 reviews)",The price is €252,,0,0,0,0,True,False,,True
2023-03-08 22:04:09.482132,111,New York Marriott Marquis,1,1,9.0,"(1,543 reviews)",The price is €444,,0,0,0,0,False,False,,False
2023-03-08 22:04:09.485124,112,Citadines Connect Fifth Avenue New York,1,1,7.8,"(1,002 reviews)",The price is €220,The price was €242,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:04:09.489112,113,Dylan Hotel NYC,1,1,7.8,"(1,000 reviews)",The price is €277,The price was €322,0,0,0,0,False,False,,True
2023-03-08 22:04:09.494100,114,Hotel Belleclaire,1,1,8.4,"(1,001 reviews)",The price is €247,The price was €286,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.498088,115,Courtyard New York Manhattan/ Midtown East,1,1,8.6,"(1,295 reviews)",The price is €262,The price was €531,0,0,0,0,False,False,,False
2023-03-08 22:04:09.503077,116,Chelsea Savoy Hotel,1,1,8.6,"(1,010 reviews)",The price is €231,,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:04:09.507065,117,Residence Inn by Marriott New York Manhattan/Times Square,1,1,8.6,(997 reviews),The price is €265,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:09.511054,118,Hotel Beacon,1,1,9.2,"(1,005 reviews)",The price is €318,The price was €396,0,0,0,0,False,False,,False
2023-03-08 22:04:09.514045,119,Courtyard by Marriott New York Downtown Manhattan/Financial District,1,1,7.4,(403 reviews),The price is €133,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.503270,0,Hotel 32 32,1,2,8.0,"(1,290 reviews)",The price is €453,The price was €583,0,0,0,0,False,False,,False
2023-03-08 22:04:38.507271,1,Hyatt House Jersey City,1,2,8.4,"(1,000 reviews)",The price is €374,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:38.511504,2,Sonesta Simply Suites Jersey City,1,2,8.4,(999 reviews),The price is €386,The price was €429,0,0,0,0,True,False,,False
2023-03-08 22:04:38.516654,3,"Moxy NYC Times Square, a Marriott Hotel",1,2,8.4,"(1,089 reviews)",The price is €475,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.520115,4,"voco Times Square South, an IHG Hotel",1,2,8.4,(417 reviews),The price is €406,The price was €476,0,0,0,0,False,False,,False
2023-03-08 22:04:38.521112,5,Archer Hotel New York,1,2,9.0,"(1,001 reviews)",The price is €572,The price was €635,0,0,0,0,False,False,,False
2023-03-08 22:04:38.525121,6,Four Points By Sheraton New York Downtown,1,2,7.4,"(1,003 reviews)",The price is €331,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.528140,7,"PUBLIC, an Ian Schrager hotel",1,2,8.0,"(1,465 reviews)",The price is €929,,0,0,0,0,False,False,,True
2023-03-08 22:04:38.531131,8,"Moxy NYC Chelsea, a Marriott Hotel",1,2,8.6,(984 reviews),The price is €551,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.535664,9,The Lombardy Hotel,1,2,8.8,"(1,002 reviews)",The price is €636,The price was €747,0,0,0,0,True,False,,True
2023-03-08 22:04:38.539626,10,Truss Hotel Times Square ,1,2,8.0,(545 reviews),The price is €475,The price was €527,0,0,0,0,False,False,,True
2023-03-08 22:04:38.548738,11,Fairfield Inn by Marriott New York Manhattan/Times Square,1,2,8.0,(998 reviews),The price is €396,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:38.550732,12,Dream Downtown,1,2,7.2,(999 reviews),The price is €426,The price was €462,0,0,0,0,True,False,Pool,False
2023-03-08 22:04:38.554782,13,Arlo Midtown,1,2,9.2,"(3,171 reviews)",The price is €628,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.558782,14,Dream Midtown,1,2,8.0,"(1,002 reviews)",The price is €439,The price was €520,0,0,0,0,True,False,,False
2023-03-08 22:04:38.561546,15,Ameritania Hotel at Times Square,1,2,8.4,"(1,158 reviews)",The price is €457,,0,0,0,0,False,False,,True
2023-03-08 22:04:38.563571,16,The Westin New York Grand Central,1,2,8.6,"(1,197 reviews)",The price is €554,,0,0,0,0,False,False,,True
2023-03-08 22:04:38.567601,17,Radio Hotel,1,2,8.8,(362 reviews),The price is €330,The price was €366,0,0,0,0,False,False,,False
2023-03-08 22:04:38.571601,18,Hilton Garden Inn New York/West 35th Street,1,2,9.0,"(1,005 reviews)",The price is €516,,0,0,0,0,True,False,,False
2023-03-08 22:04:38.571601,19,Pod Times Square,1,2,8.6,"(2,793 reviews)",The price is €385,,0,0,0,0,False,False,,True
2023-03-08 22:04:38.580063,20,SpringHill Suites by Marriott New York Manhattan/Times Square South,1,2,8.0,"(1,000 reviews)",The price is €439,The price was €516,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:38.582619,21,Hyatt Place New York Midtown South,1,2,8.6,"(1,001 reviews)",The price is €595,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:38.586689,22,Park Terrace Hotel,1,2,9.2,"(1,002 reviews)",The price is €657,,0,0,0,0,True,False,,False
2023-03-08 22:04:38.590688,23,citizenM New York Times Square,1,2,9.0,"(1,263 reviews)",The price is €510,,0,0,0,0,True,False,,False
2023-03-08 22:04:38.597202,24,M Social Hotel Times Square New York,1,2,8.8,"(2,860 reviews)",The price is €590,The price was €646,0,0,0,0,False,False,,True
2023-03-08 22:04:38.599198,25,Hilton Garden Inn New York/Central Park South-Midtown West,1,2,7.4,"(1,042 reviews)",The price is €472,The price was €523,0,0,0,0,False,False,,False
2023-03-08 22:04:38.604630,26,"Club Quarters Hotel, World Trade Center",1,2,8.6,"(1,106 reviews)",The price is €450,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.608809,27,Hyatt Place New York City/Times Square,1,2,7.8,"(1,142 reviews)",The price is €440,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:38.612518,28,Latisha luxury place ,1,2,,,The price is €359,,0,0,0,0,False,False,,True
2023-03-08 22:04:38.616566,29,Hyatt Centric Times Square New York,1,2,9.0,"(1,002 reviews)",The price is €737,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.619558,30,Virgin Hotels New York City,1,2,8.4,(11 reviews),The price is €871,,0,0,0,0,False,False,Pool,True
2023-03-08 22:04:38.619558,31,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",1,2,7.6,(999 reviews),The price is €513,The price was €602,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:38.628987,32,Hilton New York Fashion District,1,2,8.0,"(1,002 reviews)",The price is €483,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.631979,33,Arlo NoMad,1,2,8.0,"(1,602 reviews)",The price is €573,The price was €631,0,0,0,0,False,False,,True
2023-03-08 22:04:38.631979,34,The Shelburne Sonesta New York,1,2,8.2,"(1,001 reviews)",The price is €471,The price was €597,0,0,0,0,False,False,,True
2023-03-08 22:04:38.635996,35,Wingate by Wyndham New York Midtown South/5th Ave,1,2,8.2,"(1,001 reviews)",The price is €480,The price was €505,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:38.635996,36,Hyatt Grand Central New York,1,2,7.8,"(1,718 reviews)",The price is €544,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.644862,37,Park Central Hotel New York,1,2,8.0,"(1,860 reviews)",The price is €645,The price was €707,0,0,0,0,False,False,,True
2023-03-08 22:04:38.648882,38,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1,2,8.6,"(1,002 reviews)",The price is €406,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.649880,39,The Gallivant Times Square,1,2,6.6,"(1,810 reviews)",The price is €350,The price was €418,0,0,0,0,False,False,,False
2023-03-08 22:04:38.654066,40,Sofitel New York,1,2,8.8,"(1,000 reviews)",The price is €638,The price was €669,0,0,0,0,False,False,,False
2023-03-08 22:04:38.655062,41,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,1,2,8.4,(997 reviews),The price is €418,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:38.659142,42,"Aloft Manhattan Downtown - Financial District, a Marriott Hotel",1,2,8.0,"(1,000 reviews)",The price is €363,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.665801,43,The Maritime Hotel,1,2,9.4,"(1,001 reviews)",The price is €549,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:04:38.669856,44,The Shoreham Hotel,1,2,7.6,(998 reviews),The price is €408,The price was €450,0,0,0,0,False,False,,False
2023-03-08 22:04:38.673856,45,Four Points by Sheraton Manhattan - Chelsea,1,2,7.6,"(1,001 reviews)",The price is €426,The price was €472,0,0,0,0,False,False,,False
2023-03-08 22:04:38.682678,46,Courtyard New York Manhattan/Times Square West,1,2,8.8,"(1,001 reviews)",The price is €559,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.686726,47,The Standard High Line,1,2,8.4,(771 reviews),The price is €690,The price was €813,0,0,0,0,False,False,,True
2023-03-08 22:04:38.690698,48,33 Seaport Hotel New York,1,2,8.8,(301 reviews),The price is €808,The price was €884,0,0,0,0,False,False,,True
2023-03-08 22:04:38.696726,49,Hyatt Regency JFK Airport at Resorts World New York,1,2,8.6,(225 reviews),The price is €533,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.699716,50,"Club Quarters, Times Square - Midtown",1,2,8.4,"(1,756 reviews)",The price is €505,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.703775,51,TBA Times Square,1,2,7.4,(201 reviews),The price is €429,The price was €451,0,0,0,0,False,False,,False
2023-03-08 22:04:38.707779,52,Hilton Garden Inn New York/Manhattan-Midtown East,1,2,8.2,"(1,002 reviews)",The price is €516,,0,0,0,0,True,False,,False
2023-03-08 22:04:38.716848,53,citizenM New York Bowery,1,2,9.2,"(1,284 reviews)",The price is €543,,0,0,0,0,True,False,,False
2023-03-08 22:04:38.721479,54,World Center Hotel,1,2,8.6,"(1,304 reviews)",The price is €450,,0,0,0,0,True,False,,True
2023-03-08 22:04:38.724930,55,Fairfield Inn & Suites New York Manhattan/Times Square South,1,2,8.2,"(1,003 reviews)",The price is €483,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:04:38.731167,56,Paramount Times Square,1,2,7.2,"(1,006 reviews)",The price is €368,,0,0,0,0,False,False,,False
2023-03-08 22:04:38.740655,57,"Moxy NYC Downtown, a Marriott Hotel",1,2,8.6,(764 reviews),The price is €457,The price was €527,0,0,0,0,False,False,,False
2023-03-08 22:04:38.747953,58,Best Western Queens Gold Coast,1,2,7.8,"(1,000 reviews)",The price is €354,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:04:38.751035,59,Millennium Downtown New York,1,2,7.4,"(2,539 reviews)",The price is €433,The price was €472,0,0,0,0,True,False,,True
2023-03-08 22:04:38.755054,60,Hilton Garden Inn New York/Midtown Park Ave,1,2,8.4,"(1,001 reviews)",The price is €420,,0,0,0,0,False,False,,False
