Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2023-03-06 18:00:35.562307,23,The New Yorker A Wyndham Hotel,4,1,8.0,"(2,598 reviews)",The price is €314,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.564301,24,The Westin New York Grand Central,4,1,8.6,"(1,191 reviews)",The price is €275,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.565298,25,Soho Grand Hotel,4,1,8.8,"(1,009 reviews)",The price is €329,The price was €402,0,0,0,0,True,False,,False
2023-03-06 18:00:35.568291,26,Empire Hotel,4,1,7.4,"(1,311 reviews)",The price is €337,,0,0,0,0,True,False,Pool,True
2023-03-06 18:00:35.569288,27,Pod Times Square,4,1,8.6,"(2,815 reviews)",The price is €272,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.571283,28,NoMo SoHo,4,1,8.0,"(1,010 reviews)",The price is €311,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.572280,29,New York Marriott Downtown,4,1,8.8,"(1,003 reviews)",The price is €382,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.574275,30,"Moxy NYC Chelsea, a Marriott Hotel",4,1,8.6,(977 reviews),The price is €311,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.576270,31,"Moxy NYC Times Square, a Marriott Hotel",4,1,8.4,"(1,085 reviews)",The price is €257,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.578265,32,The Standard High Line,4,1,8.4,(758 reviews),The price is €380,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.579261,33,Park Lane New York,4,1,8.8,(305 reviews),The price is €449,The price was €493,0,0,0,0,False,False,,False
2023-03-06 18:00:35.581256,34,Millennium Downtown New York,4,1,7.4,"(2,520 reviews)",The price is €234,The price was €256,0,0,0,0,True,False,,True
2023-03-06 18:00:35.584248,35,"Hotel Indigo Lower East Side New York, an IHG Hotel",4,1,8.0,"(1,003 reviews)",The price is €319,,0,0,0,0,False,False,Pool,False
2023-03-06 18:00:35.585245,36,The Times Square EDITION,4,1,9.0,(572 reviews),The price is €510,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.587240,37,The Knickerbocker Hotel,4,1,8.8,"(1,007 reviews)",The price is €392,The price was €429,0,0,0,0,False,False,,False
2023-03-06 18:00:35.588237,38,"InterContinental New York Barclay, an IHG Hotel",4,1,8.6,"(1,011 reviews)",The price is €316,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.591229,39,RIU Plaza Manhattan Times Square,4,1,8.8,"(1,855 reviews)",The price is €347,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.592227,40,INNSiDE by Meliá New York Nomad,4,1,8.8,"(1,350 reviews)",The price is €303,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.594222,41,Arlo NoMad,4,1,8.0,"(1,607 reviews)",The price is €284,The price was €313,0,0,0,0,True,False,,True
2023-03-06 18:00:35.596216,42,The Belvedere Hotel,4,1,8.6,"(2,270 reviews)",The price is €274,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.597213,43,Ace Hotel New York,4,1,8.2,"(1,008 reviews)",The price is €310,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.599207,44,W New York - Times Square,4,1,8.4,"(1,014 reviews)",The price is €358,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.600205,45,"Mandarin Oriental, New York",4,1,9.2,(450 reviews),"The price is €1,077",,0,0,0,0,True,False,Pool,False
2023-03-06 18:00:35.602200,46,Roxy Hotel New York,4,1,9.0,"(1,014 reviews)",The price is €348,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.603197,47,citizenM New York Bowery,4,1,9.2,"(1,297 reviews)",The price is €294,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.605192,48,The Wall Street Hotel,4,1,9.6,(80 reviews),The price is €416,The price was €462,0,0,0,0,True,False,,False
2023-03-06 18:00:35.607188,49,Moxy Brooklyn Willamsburg,4,1,,,The price is €295,,0,0,0,0,True,True,,False
2023-03-06 18:00:35.609187,50,Dream Downtown,4,1,7.2,"(1,010 reviews)",The price is €220,The price was €239,0,0,0,0,True,False,Pool,False
2023-03-06 18:00:35.611176,51,Arlo SoHo,4,1,8.2,"(1,315 reviews)",The price is €328,The price was €362,0,0,0,0,True,False,,True
2023-03-06 18:00:35.613170,52,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",4,1,9.0,"(1,020 reviews)",The price is €280,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.614168,53,Park Terrace Hotel,4,1,9.2,"(1,009 reviews)",The price is €327,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.616163,54,Hotel 32 32,4,1,8.0,"(1,296 reviews)",The price is €261,The price was €338,0,0,0,0,False,False,,False
2023-03-06 18:00:35.617160,55,LUMA Hotel Times Square,4,1,9.4,"(1,013 reviews)",The price is €365,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.619155,56,Dream Midtown,4,1,8.0,"(1,010 reviews)",The price is €309,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.620152,57,"Moxy NYC Lower East Side, a Marriott Hotel",4,1,9.0,(75 reviews),The price is €311,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.622146,58,33 Seaport Hotel New York,4,1,8.8,(300 reviews),The price is €428,The price was €439,0,0,0,0,True,False,,True
2023-03-06 18:00:35.625139,59,"The Ritz-Carlton New York, Central Park",4,1,9.0,(405 reviews),The price is €969,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.626136,60,Warwick New York,4,1,8.0,"(1,209 reviews)",The price is €301,The price was €315,0,0,0,0,True,False,,True
2023-03-06 18:00:35.628130,61,Conrad New York Midtown,4,1,8.4,"(1,001 reviews)",The price is €562,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.630130,62,The Gallivant Times Square,4,1,6.6,"(1,777 reviews)",The price is €169,The price was €202,0,0,0,0,True,False,,False
2023-03-06 18:00:35.632120,63,Royalton Park Avenue,4,1,8.2,"(1,007 reviews)",The price is €317,,0,0,0,0,True,False,Pool,False
2023-03-06 18:00:35.633117,64,World Center Hotel,4,1,8.6,"(1,299 reviews)",The price is €229,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.635112,65,Bentley Hotel,4,1,6.6,"(1,017 reviews)",The price is €304,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.636109,66,"Club Quarters, Times Square - Midtown",4,1,8.4,"(1,752 reviews)",The price is €233,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.638103,67,Executive Hotel Le Soleil New York,4,1,8.4,"(1,808 reviews)",The price is €286,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.639101,68,The Time New York,4,1,8.0,"(1,009 reviews)",The price is €332,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.643091,69,The James New York - NoMad,4,1,8.4,"(1,002 reviews)",The price is €322,The price was €337,0,0,0,0,True,False,,False
2023-03-06 18:00:35.644088,70,Hotel Belleclaire,4,1,8.4,"(1,014 reviews)",The price is €250,The price was €403,0,0,0,0,True,False,Breakfast included,False
2023-03-06 18:00:35.646082,71,Freehand New York,4,1,8.2,"(1,017 reviews)",The price is €258,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.647080,72,Ameritania Hotel at Times Square,4,1,8.4,"(1,143 reviews)",The price is €315,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.649074,73,Virgin Hotels New York City,4,1,8.4,(11 reviews),The price is €467,,0,0,0,0,True,False,Pool,True
2023-03-06 18:00:35.650071,74,Refinery Hotel,4,1,8.8,"(1,002 reviews)",The price is €376,The price was €412,0,0,0,0,True,False,,False
2023-03-06 18:00:35.652066,75,Westgate New York Grand Central,4,1,8.6,"(1,014 reviews)",The price is €297,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.654061,76,The Renwick,4,1,8.6,"(1,014 reviews)",The price is €372,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.655058,77,WestHouse New York,4,1,8.4,"(1,007 reviews)",The price is €441,The price was €477,0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:00:35.657055,78,Hotel 57,4,1,8.4,"(1,013 reviews)",The price is €317,The price was €347,0,0,0,0,False,False,,False
2023-03-06 18:00:35.659048,79,Hotel Riu Plaza New York Times Square,4,1,8.8,"(3,159 reviews)",The price is €353,,0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:00:35.661043,80,Aliz Hotel Times Square,4,1,7.8,"(1,150 reviews)",The price is €347,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.663037,81,Gansevoort Meatpacking,4,1,8.6,"(1,003 reviews)",The price is €357,The price was €495,0,0,0,0,True,False,Pool,False
2023-03-06 18:00:35.665032,82,CIVILIAN Hotel,4,1,9.2,(754 reviews),The price is €229,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.666029,83,OYO Times Square,4,1,7.0,"(1,005 reviews)",The price is €373,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.668024,84,11 Howard,4,1,8.2,(670 reviews),The price is €342,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.669021,85,Arthouse Hotel New York City,4,1,8.2,"(1,010 reviews)",The price is €314,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.671016,86,"Crowne Plaza Times Square Manhattan, an IHG Hotel",4,1,8.0,"(1,027 reviews)",The price is €399,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.672014,87,The Towers at Lotte New York Palace,4,1,9.2,(453 reviews),The price is €969,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.675005,88,Virgin Hotels New York City,4,1,8.4,(11 reviews),The price is €467,,0,0,0,0,True,False,Pool,True
2023-03-06 18:00:35.677000,89,Hyatt Regency JFK Airport at Resorts World New York,4,1,8.6,(219 reviews),The price is €310,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.678995,90,The Plaza Hotel,4,1,8.8,"(1,010 reviews)","The price is €1,040","The price was €1,147",0,0,0,0,False,False,,False
2023-03-06 18:00:35.679992,91,Courtyard New York Manhattan/ Midtown East,4,1,8.6,"(1,284 reviews)",The price is €260,The price was €527,0,0,0,0,False,False,,False
2023-03-06 18:00:35.681987,92,citizenM New York Times Square,4,1,9.0,"(1,282 reviews)",The price is €283,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.682984,93,Omni Berkshire Place,4,1,9.0,"(1,010 reviews)",The price is €319,The price was €369,0,0,0,0,True,False,,False
2023-03-06 18:00:35.684979,94,"The Pierre, A Taj Hotel, New York",4,1,9.2,(989 reviews),The price is €818,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.685975,95,"Club Quarters Hotel, World Trade Center",4,1,8.6,"(1,104 reviews)",The price is €229,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.687970,96,Pendry Manhattan West,4,1,9.6,(102 reviews),The price is €753,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.688968,97,Hyatt Centric Times Square New York,4,1,9.0,"(1,023 reviews)",The price is €421,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.691960,98,Lotte New York Palace,4,1,8.8,"(1,006 reviews)",The price is €537,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.693954,99,Sofitel New York,4,1,8.8,"(1,009 reviews)",The price is €306,The price was €321,0,0,0,0,False,False,,False
2023-03-06 18:00:35.694952,100,Hotel Hendricks,4,1,8.2,"(1,007 reviews)",The price is €358,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.696946,101,The Hotel @ Fifth Avenue,4,1,7.4,"(1,001 reviews)",The price is €302,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.697944,102,"The Lexington Hotel, Autograph Collection",4,1,8.2,"(1,009 reviews)",The price is €294,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.699939,103,Ink 48 Hotel,4,1,8.2,"(1,002 reviews)",The price is €347,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.700936,104,The Evelyn Hotel,4,1,8.4,"(1,004 reviews)",The price is €318,,0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:00:35.702931,105,The Lucerne Hotel,4,1,9.0,"(1,013 reviews)",The price is €412,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.703928,106,The Pearl New York,4,1,9.2,"(1,007 reviews)",The price is €358,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.705923,107,"Club Quarters Hotel, Grand Central",4,1,8.2,"(1,150 reviews)",The price is €232,,0,0,0,0,False,False,,True
2023-03-06 18:00:35.707918,108,JW Marriott Essex House New York,4,1,8.6,(999 reviews),The price is €650,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.709912,109,Archer Hotel New York,4,1,9.0,"(1,010 reviews)",The price is €284,The price was €315,0,0,0,0,True,False,,False
2023-03-06 18:00:35.710909,110,Paramount Times Square,4,1,7.2,"(1,054 reviews)",The price is €186,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.712904,111,SoHo 54 Hotel,4,1,7.0,(973 reviews),The price is €250,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.713901,112,"voco Times Square South, an IHG Hotel",4,1,8.4,(408 reviews),The price is €328,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.715895,113,The Bryant Park Hotel,4,1,9.0,"(1,005 reviews)",The price is €352,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.717890,114,"EVEN Hotel Times Square South, an IHG Hotel",4,1,9.0,"(1,006 reviews)",The price is €351,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.718888,115,Artezen Hotel,4,1,9.4,"(1,368 reviews)",The price is €352,,0,0,0,0,True,False,,False
2023-03-06 18:00:35.720883,116,Sheraton Tribeca New York Hotel,4,1,8.2,"(1,014 reviews)",The price is €207,,0,0,0,0,False,False,,False
2023-03-06 18:00:35.721879,117,Pod 39,4,1,8.4,"(1,014 reviews)",The price is €240,,0,0,0,0,True,False,,True
2023-03-06 18:00:35.724892,118,The Lombardy Hotel,4,1,8.8,"(1,003 reviews)",The price is €289,The price was €339,0,0,0,0,True,False,,True
2023-03-06 18:00:35.726866,119,"Holiday Inn New York City - Times Square, an IHG Hotel",4,1,7.8,"(1,124 reviews)",The price is €271,,0,0,0,0,False,False,,False
2023-03-06 18:01:00.809255,0,Archer Hotel New York,4,2,9.0,"(1,010 reviews)",The price is €568,The price was €630,0,0,0,0,True,False,,False
2023-03-06 18:01:00.812249,1,Hyatt House Jersey City,4,2,8.4,"(1,009 reviews)",The price is €371,,0,0,0,0,True,False,Breakfast included,False
2023-03-06 18:01:00.815239,2,Park Lane New York,4,2,8.8,(305 reviews),The price is €899,The price was €986,0,0,0,0,False,False,,False
2023-03-06 18:01:00.817234,3,Arlo Midtown,4,2,9.2,"(3,123 reviews)",The price is €699,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.818231,4,"PUBLIC, an Ian Schrager hotel",4,2,8.0,"(1,465 reviews)",The price is €986,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.820226,5,Hard Rock Hotel New York,4,2,9.2,(716 reviews),The price is €878,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.822220,6,Hotel Edison Times Square,4,2,7.8,"(2,758 reviews)",The price is €803,,0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:01:00.824215,7,The Dominick,4,2,9.0,"(1,006 reviews)","The price is €1,280",,0,0,0,0,True,False,Pool,True
2023-03-06 18:01:00.825211,8,"Martinique New York on Broadway, Curio Collection by Hilton",4,2,8.6,"(1,010 reviews)",The price is €667,,0,0,0,0,False,False,,False
2023-03-06 18:01:00.827207,9,YOTEL New York Times Square,4,2,7.0,"(1,889 reviews)",The price is €491,The price was €535,0,0,0,0,True,False,,True
2023-03-06 18:01:00.829205,10,New York Marriott Marquis,4,2,9.0,"(1,544 reviews)","The price is €1,161",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.832194,11,Millennium Hotel Broadway Times Square,4,2,7.0,"(6,075 reviews)",The price is €741,The price was €816,0,0,0,0,True,False,,True
2023-03-06 18:01:00.833191,12,The Westin New York at Times Square,4,2,8.6,"(2,154 reviews)","The price is €1,051",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.835186,13,Sheraton New York Times Square Hotel,4,2,8.0,"(1,219 reviews)",The price is €848,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.837180,14,Margaritaville Resort Times Square,4,2,9.0,"(1,680 reviews)",The price is €875,,0,0,0,0,True,False,Pool,False
2023-03-06 18:01:00.838178,15,Loews Regency New York Hotel,4,2,8.8,"(1,000 reviews)","The price is €1,087",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.840172,16,The Manhattan at Times Square Hotel,4,2,5.6,"(2,651 reviews)",The price is €572,The price was €695,0,0,0,0,True,False,,True
2023-03-06 18:01:00.841170,17,Hyatt Grand Central New York,4,2,7.8,"(1,681 reviews)",The price is €560,The price was €630,0,0,0,0,False,False,,True
2023-03-06 18:01:00.843164,18,M Social Hotel Times Square New York,4,2,8.8,"(2,832 reviews)",The price is €721,The price was €792,0,0,0,0,True,False,,True
2023-03-06 18:01:00.845159,19,Park Central Hotel New York,4,2,8.0,"(1,908 reviews)",The price is €757,The price was €831,0,0,0,0,True,False,,True
2023-03-06 18:01:00.848160,20,Equinox Hotel New York,4,2,9.0,(307 reviews),"The price is €1,649",,0,0,0,0,False,False,Pool,True
2023-03-06 18:01:00.850146,21,"InterContinental New York Times Square, an IHG Hotel",4,2,8.2,"(1,055 reviews)",The price is €796,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.853139,22,"The Langham, New York, Fifth Avenue",4,2,9.4,"(1,004 reviews)","The price is €1,360",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.855132,23,The New Yorker A Wyndham Hotel,4,2,8.0,"(2,598 reviews)",The price is €686,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.857127,24,The Westin New York Grand Central,4,2,8.6,"(1,191 reviews)",The price is €549,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.858123,25,Empire Hotel,4,2,7.4,"(1,311 reviews)",The price is €684,,0,0,0,0,True,False,Pool,True
2023-03-06 18:01:00.860119,26,Pod Times Square,4,2,8.6,"(2,815 reviews)",The price is €565,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.862115,27,NoMo SoHo,4,2,8.0,"(1,010 reviews)",The price is €712,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.864109,28,"Moxy NYC Times Square, a Marriott Hotel",4,2,8.4,"(1,085 reviews)",The price is €557,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.867101,29,New York Marriott Downtown,4,2,8.8,"(1,003 reviews)",The price is €753,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.868097,30,"Moxy NYC Chelsea, a Marriott Hotel",4,2,8.6,(977 reviews),The price is €665,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.870091,31,The Standard High Line,4,2,8.4,(758 reviews),The price is €706,The price was €818,0,0,0,0,False,False,,True
2023-03-06 18:01:00.872086,32,Park Lane New York,4,2,8.8,(305 reviews),The price is €899,The price was €986,0,0,0,0,False,False,,False
2023-03-06 18:01:00.873084,33,Millennium Downtown New York,4,2,7.4,"(2,520 reviews)",The price is €517,The price was €566,0,0,0,0,True,False,,True
2023-03-06 18:01:00.875079,34,"Hotel Indigo Lower East Side New York, an IHG Hotel",4,2,8.0,"(1,003 reviews)",The price is €683,,0,0,0,0,False,False,Pool,False
2023-03-06 18:01:00.876075,35,The Times Square EDITION,4,2,9.0,(572 reviews),The price is €891,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.879071,36,The Knickerbocker Hotel,4,2,8.8,"(1,007 reviews)",The price is €808,The price was €886,0,0,0,0,False,False,,False
2023-03-06 18:01:00.880066,37,"InterContinental New York Barclay, an IHG Hotel",4,2,8.6,"(1,011 reviews)",The price is €644,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.882060,38,RIU Plaza Manhattan Times Square,4,2,8.8,"(1,855 reviews)",The price is €824,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.884055,39,INNSiDE by Meliá New York Nomad,4,2,8.8,"(1,350 reviews)",The price is €636,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.885052,40,Arlo NoMad,4,2,8.0,"(1,607 reviews)",The price is €558,The price was €614,0,0,0,0,True,False,,True
2023-03-06 18:01:00.887047,41,The Belvedere Hotel,4,2,8.6,"(2,270 reviews)",The price is €645,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.888044,42,Ace Hotel New York,4,2,8.2,"(1,008 reviews)",The price is €619,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.890039,43,W New York - Times Square,4,2,8.4,"(1,014 reviews)",The price is €783,,0,0,0,0,False,False,,False
2023-03-06 18:01:00.891036,44,"Mandarin Oriental, New York",4,2,9.2,(450 reviews),"The price is €2,030",,0,0,0,0,True,False,Pool,False
2023-03-06 18:01:00.893031,45,Roxy Hotel New York,4,2,9.0,"(1,014 reviews)",The price is €761,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.895026,46,citizenM New York Bowery,4,2,9.2,"(1,297 reviews)",The price is €619,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.898018,47,Dream Downtown,4,2,7.2,"(1,010 reviews)",The price is €464,The price was €504,0,0,0,0,True,False,Pool,False
2023-03-06 18:01:00.900013,48,The Wall Street Hotel,4,2,9.6,(80 reviews),The price is €823,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.901009,49,Moxy Brooklyn Willamsburg,4,2,,,The price is €591,,0,0,0,0,True,True,,False
2023-03-06 18:01:00.903004,50,Arlo SoHo,4,2,8.2,"(1,315 reviews)",The price is €656,The price was €723,0,0,0,0,True,False,,True
2023-03-06 18:01:00.904998,51,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",4,2,9.0,"(1,020 reviews)",The price is €524,,0,0,0,0,False,False,,False
2023-03-06 18:01:00.905996,52,Park Terrace Hotel,4,2,9.2,"(1,009 reviews)",The price is €674,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.907991,53,Hotel 32 32,4,2,8.0,"(1,296 reviews)",The price is €582,The price was €755,0,0,0,0,False,False,,False
2023-03-06 18:01:00.908988,54,LUMA Hotel Times Square,4,2,9.4,"(1,013 reviews)",The price is €816,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.910983,55,Dream Midtown,4,2,8.0,"(1,010 reviews)",The price is €537,The price was €640,0,0,0,0,True,False,,False
2023-03-06 18:01:00.913975,56,"The Ritz-Carlton New York, Central Park",4,2,9.0,(405 reviews),"The price is €1,938",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.914973,57,Virgin Hotels New York City,4,2,8.4,(11 reviews),The price is €967,,0,0,0,0,True,False,Pool,True
2023-03-06 18:01:00.916967,58,33 Seaport Hotel New York,4,2,8.8,(300 reviews),The price is €856,The price was €899,0,0,0,0,True,False,,True
2023-03-06 18:01:00.918961,59,Warwick New York,4,2,8.0,"(1,209 reviews)",The price is €618,The price was €646,0,0,0,0,True,False,,True
2023-03-06 18:01:00.919958,60,Conrad New York Midtown,4,2,8.4,"(1,001 reviews)","The price is €1,175",,0,0,0,0,False,False,,False
2023-03-06 18:01:00.921953,61,The Gallivant Times Square,4,2,6.6,"(1,777 reviews)",The price is €373,The price was €447,0,0,0,0,True,False,,False
2023-03-06 18:01:00.923950,62,Royalton Park Avenue,4,2,8.2,"(1,007 reviews)",The price is €654,,0,0,0,0,True,False,Pool,False
2023-03-06 18:01:00.924946,63,World Center Hotel,4,2,8.6,"(1,299 reviews)",The price is €495,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.926940,64,Bentley Hotel,4,2,6.6,"(1,017 reviews)",The price is €619,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.928941,65,"Club Quarters, Times Square - Midtown",4,2,8.4,"(1,752 reviews)",The price is €560,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.930929,66,The Time New York,4,2,8.0,"(1,009 reviews)",The price is €593,The price was €708,0,0,0,0,True,False,,False
2023-03-06 18:01:00.932924,67,The James New York - NoMad,4,2,8.4,"(1,002 reviews)",The price is €644,The price was €673,0,0,0,0,True,False,,False
2023-03-06 18:01:00.934918,68,Hotel Belleclaire,4,2,8.4,"(1,014 reviews)",The price is €738,The price was €859,0,0,0,0,True,False,Breakfast included,False
2023-03-06 18:01:00.935915,69,Freehand New York,4,2,8.2,"(1,017 reviews)",The price is €532,,0,0,0,0,False,False,,False
2023-03-06 18:01:00.937911,70,Virgin Hotels New York City,4,2,8.4,(11 reviews),The price is €967,,0,0,0,0,True,False,Pool,True
2023-03-06 18:01:00.939907,71,Refinery Hotel,4,2,8.8,"(1,002 reviews)",The price is €858,The price was €943,0,0,0,0,True,False,,False
2023-03-06 18:01:00.941901,72,Westgate New York Grand Central,4,2,8.6,"(1,014 reviews)",The price is €604,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.942898,73,The Renwick,4,2,8.6,"(1,014 reviews)",The price is €755,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.945891,74,WestHouse New York,4,2,8.4,"(1,007 reviews)",The price is €931,"The price was €1,008",0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:01:00.947885,75,Hotel 57,4,2,8.4,"(1,013 reviews)",The price is €625,The price was €684,0,0,0,0,False,False,,False
2023-03-06 18:01:00.949879,76,Hotel Riu Plaza New York Times Square,4,2,8.8,"(3,159 reviews)",The price is €763,,0,0,0,0,True,False,Breakfast included,True
2023-03-06 18:01:00.951873,77,Gansevoort Meatpacking,4,2,8.6,"(1,003 reviews)",The price is €730,"The price was €1,011",0,0,0,0,True,False,Pool,False
2023-03-06 18:01:00.952871,78,CIVILIAN Hotel,4,2,9.2,(754 reviews),The price is €486,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.954865,79,OYO Times Square,4,2,7.0,"(1,005 reviews)",The price is €647,The price was €709,0,0,0,0,True,False,,True
2023-03-06 18:01:00.955863,80,11 Howard,4,2,8.2,(670 reviews),The price is €781,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.957857,81,Arthouse Hotel New York City,4,2,8.2,"(1,010 reviews)",The price is €747,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.959853,82,"Crowne Plaza Times Square Manhattan, an IHG Hotel",4,2,8.0,"(1,027 reviews)",The price is €851,,0,0,0,0,True,False,,True
2023-03-06 18:01:00.960850,83,The Towers at Lotte New York Palace,4,2,9.2,(453 reviews),"The price is €1,938",,0,0,0,0,True,False,,True
2023-03-06 18:01:00.963841,84,The Plaza Hotel,4,2,8.8,"(1,010 reviews)","The price is €2,206","The price was €2,434",0,0,0,0,False,False,,False
2023-03-06 18:01:00.966834,85,Courtyard New York Manhattan/ Midtown East,4,2,8.6,"(1,284 reviews)",The price is €595,"The price was €1,207",0,0,0,0,False,False,,False
2023-03-06 18:01:00.968829,86,citizenM New York Times Square,4,2,9.0,"(1,282 reviews)",The price is €619,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.969826,87,"The Pierre, A Taj Hotel, New York",4,2,9.2,(989 reviews),"The price is €1,679",,0,0,0,0,True,False,,False
2023-03-06 18:01:00.971820,88,"Moxy NYC Lower East Side, a Marriott Hotel",4,2,9.0,(75 reviews),The price is €633,,0,0,0,0,True,False,,False
2023-03-06 18:01:00.972817,89,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,4,2,8.6,"(1,229 reviews)",The price is €840,,0,0,0,0,False,False,Breakfast included,False
2023-03-06 18:01:00.974812,90,"Club Quarters Hotel, World Trade Center",4,2,8.6,"(1,104 reviews)",The price is €501,,0,0,0,0,False,False,,True
2023-03-06 18:01:00.976806,91,Omni Berkshire Place,4,2,9.0,"(1,010 reviews)",The price is €638,The price was €738,0,0,0,0,True,False,,False
